stock_code,num_sheets,sheet_names,is_same_sheets
272210,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
408900,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
276040,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
035610,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
187660,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
092220,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
000040,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
093190,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
053160,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
004910,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
203650,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
220180,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
222810,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
160600,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
086790,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
191420,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
088390,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True
